N,P,K,temperature,humidity,ph,rainfall,label,soil_moisture,soil_type,sunlight_exposure,wind_speed,co2_concentration,organic_matter,irrigation_frequency,crop_density,pest_pressure,fertilizer_usage,growth_stage,urban_area_proximity,water_source_type,frost_risk,water_usage_efficiency
29,59,24,27.527912,89.452851,6.735144,53.028734,mungbean,18.968715,2,9.197694,12.967119,409.36578,3.525758,6,13.47894,36.259393,108.540572,2,32.829624,2,46.901839,4.752207
62,32,44,20.127628,83.345113,6.187785,238.669545,rice,13.915604,3,11.492728,13.370842,383.993639,9.788109,3,5.767852,89.337387,135.863092,2,41.955221,1,82.691371,4.488424
90,50,55,34.20594,76.508953,6.276727,192.904508,banana,10.435386,3,7.683041,7.823163,437.007369,5.371856,1,7.698349,50.316969,132.448511,1,28.866908,1,27.620049,2.516829
49,48,62,32.953744,91.692705,7.153836,143.196291,papaya,13.917139,3,7.759169,2.122013,382.438705,7.294712,3,12.574149,37.32339,79.427205,3,24.826451,1,1.13141,3.322849
28,60,20,22.344773,24.993888,5.721818,38.248659,kidneybeans,22.731275,1,11.160721,0.002046,405.16497,3.973517,2,12.857186,63.065223,64.414141,1,27.435434,2,78.467352,1.361767
17,51,20,19.786215,62.17459,6.907131,44.740596,lentil,18.820591,2,11.767378,9.418941,367.834082,8.212409,6,13.403499,88.030294,168.573659,2,8.875262,3,65.253933,3.677655
35,32,22,24.379137,78.185221,5.819218,41.988646,blackgram,18.313208,3,8.078326,8.137922,390.01931,8.320759,2,19.366916,6.177035,93.163084,2,43.464261,1,22.441558,3.607121
110,20,52,32.800218,91.766511,6.172971,27.076104,muskmelon,25.767492,3,5.776601,6.79149,362.604892,9.220394,1,15.990408,10.157017,185.708571,1,43.368412,3,42.347567,2.568588
24,29,17,24.638287,80.207511,6.462659,71.819491,grapes,25.699589,1,6.830495,8.656397,396.844772,1.521302,1,15.399762,60.78388,185.065592,3,22.390313,2,42.751779,2.062043
11,60,20,18.334444,24.938513,6.077849,45.366152,kidneybeans,16.236518,3,9.40935,9.438781,428.718193,3.60363,2,11.356576,64.757783,90.876527,1,11.955937,1,53.869754,4.490655
109,41,15,24.557098,77.684434,6.464331,71.997317,cotton,22.57131,3,10.502504,12.996212,383.325821,8.601392,4,11.505249,45.905782,97.83417,1,18.432738,3,27.895472,3.060483
25,30,17,24.591734,91.770167,6.486883,194.463171,apple,29.578934,3,8.206944,14.596973,415.414154,9.418786,4,17.307899,84.670776,103.099182,2,25.642778,1,3.018979,2.528771
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,11.24208903278504,2,7.04475007710191,1.754439076844787,376.7105078801732,2.527133229632409,6,12.83969507164216,97.39876898294546,83.283197225888,3,3.6339073874645456,2,78.22225812300844,4.565973375676789
90,47,53,20.180683,81.737616,5.570278,163.810048,rice,11.720368,1,7.806218,1.351419,417.648191,8.375461,1,16.244911,44.898205,91.352573,1,34.657673,2,7.278327,1.094865
82,40,68,33.023801,71.522847,6.549275,196.241251,jute,24.60002,1,8.487062,10.641909,350.263901,8.414199,4,19.913156,17.081679,132.687423,2,28.730284,1,39.904843,2.457102
31,77,33,19.008707,51.65837,6.985769,98.510089,pigeonpeas,19.056877,1,7.040663,3.381131,402.848496,9.626262,6,15.809573,56.994305,76.654649,1,23.422282,2,71.255248,2.556814
17,36,14,34.694219,46.924135,3.583024,42.009142,mothbeans,29.228848,2,5.230647,15.028869,395.362088,8.527222,1,8.048846,62.439444,142.552127,3,37.602707,3,0.815258,4.367505
48,26,51,28.975216,90.128859,6.932048,119.011127,papaya,12.291925,2,7.691177,4.389369,359.603893,2.378095,6,13.652931,82.004481,74.545475,2,23.551853,2,74.089132,1.510558
110,24,62,32.085364,91.429654,6.233206,37.708355,muskmelon,24.867293,2,11.976913,14.812194,440.506257,7.258684,3,11.72851,0.287206,72.334401,3,22.886201,1,16.540716,4.307694
47,41,74,25.510309,90.542136,7.147835,182.194358,papaya,21.352922,2,8.038431,0.580317,426.654745,3.068113,5,5.229358,4.832801,73.017382,2,24.758773,1,1.685967,1.595204
29,64,10,17.611797,18.644818,6.930314,52.877446,kidneybeans,11.562941,2,11.250993,0.493408,375.574925,9.20318,1,11.584383,24.178164,89.716036,3,11.233389,2,75.980074,3.145253
29,25,18,24.183468,82.2666,6.404897,94.888079,grapes,28.449604,3,6.471401,16.732372,436.295449,7.937462,6,16.237542,69.856309,58.440324,2,11.746942,2,23.391936,2.001312
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,mungbean,24.404918822352524,3,7.121041597292145,18.21332158201602,384.344735927687,2.878720402127975,4,8.180664789164245,67.24167478095501,109.80672690326148,2,41.33611866456904,3,6.580660894974011,4.800520508152797
90,50,63,24.784231,60.733185,6.395783,63.886332,maize,13.41426,3,7.541258,1.201102,436.031784,5.060511,3,17.916553,88.383875,98.174102,1,25.966884,2,55.990777,4.933944
117,59,51,34.175776,79.699959,5.961005,163.962983,banana,16.87143,1,5.711091,0.464285,350.580797,3.538465,1,19.775448,95.027425,67.065776,3,37.972454,2,4.826379,4.622695
116,62,70,27.790659,88.403364,6.237193,154.218456,banana,21.147277,3,10.122129,4.398113,420.770705,8.30221,6,18.619347,9.512495,102.682905,2,8.520383,2,97.234577,1.382874
113,18,18,26.709077,94.682294,5.325589,203.273029,coffee,27.44546,2,11.683193,16.402141,444.010549,4.888967,3,7.209877,13.692502,67.01465,2,10.702981,1,33.328547,4.842551
56,17,40,30.499321,94.482515,7.127931,142.395721,papaya,19.296412,1,11.21783,10.173727,446.034487,8.939787,1,11.14566,25.31311,103.61153,2,42.293086,3,39.21098,4.14582
97,54,78,19.241089,63.473863,6.706616,109.835,maize,21.029606,1,9.582406,9.784089,448.634946,3.169994,3,6.609902,64.745366,82.236106,3,2.666201,1,83.397802,4.127414
62,69,77,18.719043,62.262574,6.290153,107.849339,maize,16.57888,3,10.129752,7.578687,367.229344,9.014522,4,14.22226,72.872321,59.623146,1,9.839619,1,66.616339,4.241709
13,55,16,28.524277,59.390673,4.610591,46.700963,mothbeans,28.455214,3,9.730715,16.309996,362.029164,7.385031,1,5.496712,15.922155,183.733048,3,45.098468,1,98.316135,1.787852
98,34,34,24.816943,80.481428,5.686553,288.114991,rice,14.611938,2,6.541209,17.070318,379.081868,4.806492,4,14.706322,64.916447,198.04798,1,18.689075,1,75.525738,4.417384
98,44,21,25.77175115,74.089114,6.524478032,107.4931917,maize,16.18147559658525,2,7.139734066592972,15.377594807872253,380.3692118643177,7.406696247023722,2,8.957046138169506,97.0858262796244,148.0560576055633,1,42.66952219581532,1,76.81332346451318,1.961053696399036
36,88,29,24.900931,53.020063,6.226817,87.962966,pigeonpeas,14.068294,2,7.754183,1.763062,413.060768,8.682843,5,10.423636,74.814002,77.785524,3,31.326377,3,48.145708,1.958655
36,45,64,19.019961,24.914937,5.983759,44.895168,chickpea,28.316962,1,10.596833,9.217364,397.746109,1.357562,2,10.908608,0.20728,159.173878,2,34.925462,2,99.886829,1.695698
105,55,59,25.303545,86.299809,5.773696,111.616103,banana,27.45722,2,7.560767,5.031475,405.187389,2.54734,5,9.910053,97.995834,175.136727,1,34.84389,3,86.048479,3.746649
137,41,22,25.140682,77.050042,6.864704,65.499807,cotton,21.338766,1,10.63446,12.996172,446.523652,3.067712,5,11.576155,96.302317,103.354517,1,37.901859,1,53.058828,1.566078
95,20,67,30.79858,82.47062,6.002968,79.878184,watermelon,25.291068,2,9.944642,4.999758,409.248132,3.280282,5,13.816436,83.541248,86.571373,3,46.097009,2,25.965717,4.575093
44,42,49,28.623436,93.785041,6.927106,175.175286,papaya,27.809226,1,10.951282,4.584457,410.786016,7.829027,3,14.235763,85.369916,121.848982,2,17.404439,1,75.890752,1.634076
28,22,22,25.613616,90.586519,6.04822,98.041939,grapes,13.811643,3,9.986652,19.328617,377.64506,1.521834,4,14.139987,20.71324,173.829671,3,31.49406,3,5.031484,2.678506
25,18,14,34.994856,74.073577,5.939017,97.977614,mango,27.707296,3,9.109936,14.474274,371.039578,3.767419,5,8.192829,62.641684,159.789603,1,49.500739,3,23.512164,4.505589
13,21,11,9.763453,84.818906,5.930678,87.186347,grapes,15.61997,1,11.293004,17.645227,379.955054,8.700218,1,15.028813,47.532173,193.59546,3,34.353371,2,38.169687,4.584633
20,18,31,24.703663,94.528429,5.856008,117.539487,apple,15.321839,1,9.676275,15.146775,446.935905,7.226558,6,12.083556,52.147425,137.229856,1,6.876109,1,22.724836,2.322038
65,32,55,25.414312,84.320769,5.828603,251.119544,rice,27.17811,2,7.141965,19.124841,410.08253,3.848114,1,10.656454,88.813923,86.147147,1,15.072528,1,68.791129,3.285358
24,57,23,28.672867,85.193203,6.448861,30.651657,mungbean,21.750988,3,10.088456,11.044638,386.902832,6.778254,5,6.200761,93.627282,93.855656,2,31.612873,3,49.057949,1.44825
38,34,10,33.715738,55.34101,6.233189,135.537587,mango,27.817825,2,6.500977,10.919136,441.188317,1.294777,1,16.637863,78.851508,118.3709,3,20.700748,3,83.359519,1.482221
25,32,17,28.049342,47.277855,5.552895,50.819618,mothbeans,27.232772,2,11.464196,16.935356,423.217286,4.820296,3,5.367862,17.949713,140.830323,2,30.115888,2,47.344047,4.392277
34,34,34,34.046678,61.048606,6.381372,119.426555,mango,19.122397,2,8.68699,16.117718,361.384507,8.232448,4,14.830577,62.966339,111.716695,1,43.1012,1,95.57928,1.216385
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,16.634203658287515,2,10.946292106549755,14.482028809584444,355.4610442229236,3.239739204779615,6,6.886535898420032,18.38082581481454,78.15967896209568,1,3.835744661342233,1,80.61491941919309,4.185019617162384
18,19,16,15.176965,87.656501,5.925855,66.615887,grapes,29.073275,2,10.272183,5.260021,391.437276,4.422388,3,17.504207,68.562283,184.575533,3,37.295095,2,58.875285,3.481147
132,32,24,24.096271,89.821963,6.644147,88.751552,cotton,28.621186,1,11.771927,18.685808,397.42642,3.162586,2,7.569904,60.424813,170.912537,1,45.540722,2,55.150334,4.134546
22,19,30,27.053108,87.097404,5.554929,140.64153,coconut,25.365314,3,6.585068,10.00762,391.041991,9.089187,4,17.668408,81.9768,156.276344,2,2.371712,2,80.979595,4.396332
59,30,52,28.330147,94.192075,7.497319,145.535252,papaya,24.432172,3,11.344936,2.197214,448.979254,2.668298,3,10.619666,89.906021,147.278385,1,47.803356,3,51.476637,4.386884
32,50,52,19.414044,24.702502,6.972082,36.762133,chickpea,17.755971,3,9.014742,10.815614,444.746774,4.294005,1,9.70148,45.853748,156.019999,3,8.356909,3,29.508535,3.986635
10,10,27,22.549329,93.575527,6.023462,155.329217,apple,13.561984,3,11.714334,6.953478,425.675504,3.341063,6,13.209501,44.932244,73.017738,2,48.016661,1,71.839381,2.265392
23,16,56,25.146584,93.89794,6.945388,142.07277,pomegranate,22.006865,3,8.891759,8.202836,397.347938,3.697198,4,12.900925,49.625163,176.340853,2,2.207322,3,33.403088,2.324061
14,27,21,21.710188,90.753641,5.780284,191.133253,apple,18.60063,2,6.945713,7.094918,388.572676,5.72203,6,5.548395,87.771696,168.275525,2,34.182129,1,70.068325,2.690559
22,73,25,22.094209,21.147337,5.785933,39.819699,kidneybeans,16.203139,2,7.827835,17.90953,402.93853,2.213395,1,9.361817,46.067896,177.775061,3,44.978406,3,4.93059,2.725444
109,26,45,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon,12.15128734277424,3,6.416110806846817,9.59734616169162,364.5718087858376,3.748354777866508,4,14.90449185917469,59.21216103656346,114.30601636912216,3,16.267849790021145,1,97.17373789618776,2.5238437312254742
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,28.19737052955172,3,8.609898406463024,1.3321022219409606,353.03623323103847,5.542140943988395,1,19.04940946720512,89.94779957026088,108.0102982610089,1,1.996705461635284,2,79.00648719562187,1.9192940643557752
27,17,14,18.90802,92.443782,6.434429,141.22263,orange,17.779075,1,8.113046,15.094107,429.314388,8.553045,3,6.079353,30.841069,60.306784,3,22.99117,3,3.58839,2.941189
103,22,13,27.467352,87.350131,7.964825,62.23266,cotton,15.091968,2,7.438098,2.638678,403.97568,6.652415,4,7.02842,65.537321,95.458546,1,49.063168,2,96.209593,4.690714
38,51,38,24.132489,62.366722,6.478714,62.427366,blackgram,13.034675,3,7.920838,0.245317,434.403633,3.151981,1,13.635278,23.763906,71.516066,1,47.94391,2,44.295217,3.306539
48,31,41,28.306773,91.019594,7.02628,144.101367,papaya,18.204572,2,5.444784,9.43553,366.174197,3.680247,2,15.758192,64.607036,97.858271,1,15.021517,3,83.265191,2.369043
63,43,17,19.28889933,65.47050802,6.807487794,71.3195307,maize,28.43589067014948,2,5.280586264089705,11.568013529157705,411.31808573902697,1.662285212306121,1,10.161683027589696,99.899746444624,60.8791805192695,3,0.415997807100954,2,37.65267991942805,2.1206651641150205
14,58,21,29.799038,45.887589,4.281643,34.445266,mothbeans,22.21754,2,11.76231,7.118125,442.20723,4.784032,5,13.569299,90.705439,129.629732,1,32.513677,2,27.17486,1.077381
79,35,58,23.735218,88.398023,5.558494,283.883734,rice,20.369801,2,9.235919,4.277754,382.777727,2.921886,3,14.747324,13.52975,78.857612,2,15.829279,2,28.943288,3.448635
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,22.212875054130173,2,5.837542488732717,0.4146394415575516,430.1072412771728,5.555114912936913,2,16.160844188264264,42.9609187643818,80.5101650011845,2,40.170699093342,2,57.73288490828834,1.1590580255399567
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,20.8171208872756,1,7.202590149079941,19.57669843664285,431.8073292562947,9.127032084325588,4,8.615274134613157,19.48018064140652,126.89525398683388,3,25.428614916510373,2,32.5183729591195,1.6908366413663511
31,26,21,25.25528,54.462457,6.714874,143.258677,mango,18.183448,1,6.243009,1.173178,393.000602,3.708427,5,13.946159,73.723713,116.284492,1,0.885171,3,25.866626,1.592258
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,25.06094807513915,2,10.62770979144067,7.663871227056315,409.055467938469,6.003239505117515,4,9.90236847942932,17.370140302455006,156.08010202144814,2,13.469121041077544,2,95.79365135392923,4.84773923508363
81,59,69,26.226073,80.125369,6.494496,183.084675,jute,20.413353,2,6.285939,19.162602,377.328404,7.532081,1,10.879421,55.484394,131.578283,3,28.81274,1,4.155024,3.555273
99,70,51,31.624067,88.459392,6.373342,188.983156,banana,22.334367,2,7.744171,8.878872,364.195349,7.338311,2,6.722543,50.278059,58.711749,3,35.754941,3,42.991597,2.364146
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,27.213230446197805,3,10.34634338527339,3.4699578687445243,430.2389889938679,2.697424405634942,4,14.461817529043229,99.08578762433316,198.24606166941552,1,24.91256185253157,3,69.3568714144565,1.488973699832692
13,52,10,33.289911,44.60252,4.152316,31.275432,mothbeans,24.23627,1,9.593752,6.825432,430.515608,2.632525,1,11.015876,24.3569,115.197961,3,41.252531,3,89.038597,3.079612
90,48,45,24.06475727,71.31342851,6.509174789,153.6390212,jute,14.490836811297964,3,6.1295810327624825,19.4627349732693,380.8524847776745,5.106708340896481,3,17.494095423291867,14.971882003786853,144.02693009425735,1,47.457602220865816,1,41.70962599917929,2.9672987313075656
116,27,63,25.148863,88.227179,6.392854,42.633088,watermelon,22.766978,3,5.003886,10.002079,369.231857,5.379049,1,17.075186,54.931708,57.431486,3,13.416854,3,35.881163,2.965077
30,26,16,30.708531,60.880314,5.661181,198.16376,mango,14.816093,3,10.633123,15.219317,383.159495,5.184993,1,17.194648,42.247272,51.064817,1,40.20887,1,64.016905,4.270056
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,watermelon,12.322833033084803,3,6.310621094426313,0.7466364312138007,408.4361893285713,1.999976819904056,3,13.959919723447143,24.99863137888757,168.2725521814658,1,32.32397981360736,3,19.85793442532813,2.1665464442055984
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,26.504125760169867,1,6.882398075708998,5.003979276946405,353.2220330655377,8.099101928366357,5,19.513415420315063,77.16387143755196,129.83547481040168,2,48.81378737722203,3,71.97717208510502,3.745214112505995
27,79,10,17.136393,60.154332,6.732243,42.762811,lentil,21.737381,1,5.896846,17.912354,361.080374,8.870627,5,5.455173,51.098006,133.557209,1,0.655177,2,32.618328,2.135936
53,16,47,26.12041,94.537265,7.434937,104.316289,papaya,26.793059,2,7.671139,17.057457,393.623561,9.842955,3,12.903578,5.085054,74.913767,1,39.222801,3,13.805651,3.980515
25,28,15,24.813249,90.09872,5.551066,81.26592,grapes,25.868978,3,9.712242,7.393789,365.326087,2.998086,4,14.921857,9.934209,57.977549,3,23.723643,3,11.843536,2.057117
17,73,15,16.858987,67.938293,6.453036,52.723819,lentil,11.744527,3,7.278354,13.058476,353.873171,4.406352,1,17.148204,77.387007,159.147572,3,17.656957,1,66.09678,4.176489
25,78,76,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,10.38199087623738,1,8.906908007224743,3.502025459572713,391.4503141600682,5.4842219398852965,1,5.84610629395161,73.59436066405578,195.96949710013843,1,32.76586513338042,3,55.02836477689708,1.2074488799675611
12,32,14,27.323522,55.355676,4.151663,40.569156,mothbeans,24.033565,3,9.6776,6.832688,360.069248,8.626613,4,9.582673,92.710729,66.844123,2,39.925924,3,50.984623,2.927474
87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,muskmelon,20.60551995945477,2,10.729707978944305,1.877667450616649,379.7764763601235,2.716918368359814,1,6.054194949761598,25.43901945527732,69.77260870422785,2,10.951517540471368,3,3.893703925206194,1.0292237056295974
27,58,12,28.144299,40.256293,4.482869,38.854186,mothbeans,22.976849,3,5.289199,3.533741,358.316722,4.943083,4,8.019804,95.266223,191.410824,3,4.114097,3,98.427855,4.677933
107,53,61,30.415183,80.73097,6.150675,162.472507,banana,11.037659,2,8.169936,14.820536,366.708741,8.233313,1,19.258997,6.219907,112.23149,3,11.11744,2,44.300703,2.216391
15,37,13,33.305018,79.921336,6.352581,163.999442,mango,19.051155,3,9.16234,3.902886,390.0354,4.579278,6,19.514757,99.19682,83.815848,2,37.457319,2,22.809173,1.776539
20,59,15,26.656257,45.73838,4.678081,31.98338,mothbeans,13.856814,3,9.878933,12.048795,361.466007,4.915388,6,10.177414,38.990992,134.622516,1,43.19653,3,91.622116,1.363007
10,70,20,15.466576,69.394838,6.344158,45.523515,lentil,26.785138,2,9.185658,10.196831,374.084414,3.606871,3,19.447064,64.119626,98.086105,3,40.323272,1,41.085081,3.549437
33,37,44,26.840617,93.313689,6.40516,149.676804,pomegranate,11.516386,1,10.214793,18.71795,378.662654,6.847944,3,18.498206,40.393392,115.070874,1,22.109946,3,95.871042,3.346563
4,47,20,25.97948991,64.95585424,4.193189124,72.19245835,mothbeans,12.48625697800941,1,6.888997965955616,4.055158152103395,377.1448462822919,4.11430305005092,3,14.38885483596862,63.21820813301468,70.98280936652947,3,16.42266572446785,1,32.173329493429435,1.1341619918524493
22,32,39,26.988728,82.717254,6.605448,37.137863,mungbean,18.035484,2,8.508987,15.047642,395.896704,8.802036,3,18.363644,56.636557,60.558506,1,22.121743,2,89.690519,2.663407
27,65,25,17.200249,68.778535,6.944488,55.036667,lentil,15.385327,3,8.528653,13.462645,381.91801,8.390999,2,17.205311,96.518211,56.642133,2,3.982041,1,55.614396,3.035222
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,21.161898388489256,2,7.246797566094891,14.64186372444648,443.5440481589047,4.549911215008955,5,19.212214052172943,47.85163722224974,122.69279795628792,3,25.38821718785312,1,32.73359236832509,3.925440588826343
39,87,25,26.795581,52.572694,5.100763,61.485963,pigeonpeas,28.055107,1,11.398453,2.665607,399.879751,8.246861,3,10.296017,3.733911,164.215698,3,40.530624,2,62.948854,3.787989
28,41,13,34.910667,49.07779,6.042734,41.465536,mothbeans,14.250819,3,6.551957,19.21822,442.92942,7.983547,2,5.180575,72.546688,186.799364,2,0.396515,3,94.819796,2.710124
27,42,34,27.359141,84.887992,7.078534,38.04837,mungbean,14.497738,3,10.281564,11.733042,407.065191,7.129459,5,11.839569,18.341653,197.01516,2,25.438235,3,73.381358,3.194595
12,64,29,23.101017,64.645715,6.625105,38.522047,lentil,25.728131,1,11.814274,7.544423,380.194543,8.727882,5,9.887366,7.376264,87.218068,1,12.426222,3,31.683643,4.420023
92,18,77,30.590327,87.429698,5.309865,72.789794,watermelon,25.138002,2,6.710986,9.697127,415.192502,4.956874,1,17.781714,99.585605,176.29352,3,20.995375,3,2.472232,4.606127
